LCPI,2,RM,1,LRMP02,CALCIUM PROPIONATE,CE-17.CAL.PROPIONATE,PCKG,0,VET,KG,KG,KG,1,1,129,106,Y,0,0,0,259.5123,0,0,0,YSL
LCPI,2,RM,1,LRMF01,RASPBERRY FLAVOR LIQUID,RBF-09 LIQUID,PCKG,0,VET,LTR,LTR,LTR,1,1,465.11,24,Y,0,0,0,0,0,0,0,LJG
LCPI,2,RM,1,LRMF02,STRAWBERRY FLAVOR,SBF-10,PCKG,0,PHD,KG,KG,KG,1,1,710,61,Y,0,0,0,28.09084,0,0,0,YSL
LCPI,2,RM,1,LRMF03,CARAMEL FLAVOR LIQUID,CARAMEL FLAVOR LIQ,1,0,PHD,GMS,GMS,GMS,1,1,1.525,49,Y,0,0,0,46372.58904,0,0,0,YSL
LCPI,2,RM,1,LRMO02,YELLOW LAKE #5 (TARTRAZINE YW),YELLOW LAKE #5,PCKG,0,VET,KG,KG,KG,1,1,750,59,Y,0,0,0,40.097,0,0,0,DLT
LCPI,2,RM,1,LRMPF01,"SCT 0107, NEW TOJO","SCT 0107, NEW TOJO",PCKG,0,GAL,ML,LTR,ML,1,1,2.81,4,Y,0,0,0,0,0,0,0,RDR
LCPI,2,RM,1,LRMPF02,"SCT 0205, MOIRE","SCT 0205, MOIRE",PCKG,0,GAL,ML,LTR,ML,1,1,2.82,5,Y,0,0,0,0,0,0,0,RDR
LCPI,2,RM,1,LRMBF01,MESS OUT CONCENTRATE IMPORTED,MESS OUT CONC. IMPTD,PCKG,0,CPD-LOC,ML,LI,ML,1,1,0.02,19,Y,0,0,0,0,0,0,0,RDR
LCPI,2,RM,1,LRMBF02,BRIGHTWASH CONCENTRATE,BRIGHTWASH CONC.,PCKG,0,PHD,ML,LI,ML,1,1,0.03,6,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX005,"CORRUGATED BOX, IPA 70% NS (480MLX36BTLS, W/GREENPRINT)","C.BOX, IPANS 480X36",PCKG,0,GAL,PC,PC,PC,1,1,12.1,15,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPA001,PACKAGING TAPE BROWN (UNIVERSAL),BROWN PACK TAPE,PCKG,0,PROD,ROLL,ROLL,ROLL,1,1,15.99,16,Y,0,0,0,958,0,0,0,YSL
LCPI,2,PM,2,LPB022,"BOTTLE PLASTIC, MO/BW -2L CAP'TY W/HANDLE W/O PRT,WHITE","BOTTLE, MO/BW  2L",PCKG,0,PHD,PC,PC,PC,1,1,11.5,48,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX004,"CORRUGATED BOX, HATCHING EGG SPRAY 200 ML","C.BOX, HES 200 ML",PCKG,0,VET,PC,PC,PC,1,1,10.5,14,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX006,"CORRUGATED BOX, IPA 70% NS (180MLX72BTLS,GREEN W/PRINT)",C.BOX IPANS 180X72,PCKG,0,GAL,PC,PC,PC,1,1,9.9,3,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX007,"CORRUGATED BOX, IPA 70% BF (480MLX36BTLS, BLUE W/PRINT)","C.BOX, IPABF 480X36",PCKG,0,GAL,PC,PC,PC,1,1,12.1,5,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX008,"CORRUGATED BOX, IPA 70% BF (180MLX72BTLS, BLUE W/PRINT)","C.BOX, IPABF 180X72",PCKG,0,GAL,PC,PC,PC,1,1,9.95,3,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPS002,"TRANSPARENT PLASTIC, MESS OUT PROMO PACK",TRP PST MO PP,PCKG,0,PHD,TRPPST,TRPPST,TRPPST,1,1,0.49,5,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPT002,"PARTITION, POVIDONE-IODINE POWDER/SOL'N (10G/15ML,2/SET",PART PVP-I P/S 10/15,PCKG,0,PHD,PART,PART,PART,1,1,0,5,Y,0,0,0,1112,0,0,0,RGD
LCPI,2,PM,2,LPX014,"CORRUGATED BOX, BW 144 SACHETS X 50 ML","C.BOX, BW 144 X 50ML",PCKG,0,PHD,PC,PC,PC,1,1,12,5,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX016,"CORRUGATED BOX, MO 144 SACHETS X 50 ML","C.BOX, MO 144 X 50ML",PCKG,0,CID,PC,PC,PC,1,1,7.5,9,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPX017,"CORRUGATED BOX, MO 9 INDIVIDUAL BOX X 10-50","C.BOX, MO9ID X 10-50",PCKG,0,CID,PC,PC,PC,1,1,14.95,25,Y,0,0,0,328,0,0,0,RDR
LCPI,2,PM,2,LPX015,"CORRUGATED BOX, BW 9 INDIVIDUAL BOX X 10-50","C.BOX, BW 9ID X 10-5",PCKG,0,PHD,PC,PC,PC,1,1,9.3,2,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,TRMA06,CHLORTETRACYCLINE HYDROCHLORID,CTC HCL,PCKG,0,NOMOVIN,KG,KG,KG,1,1,1040,25,Y,0,0,0,0,0,0,0,RDR
TBPI,2,RM,1,TRMA08,ERYTHROMYCIN THIOCYANATE,ERYTHRO. THIOCYANATE,PCKG,0,CPD,KG,KG,KG,1,1,3939.05,21,Y,0,0,0,285.22951,0,0,0,RDR
TBPI,2,RM,1,TRMA21,VITAMIN K3,VITAMIN K3,PCKG,0,CPD-OTC,KG,KG,KG,1,1,850,21,Y,0,0,0,62.80882,0,0,0,RDR
TBPI,2,RM,1,TRMA14,PYRIMETHAMINE HYDROCHLORIDE,PYRIMET. HCL,PCKG,0,CPD,KG,KG,KG,1,1,2800,17,Y,0,0,0,32.84871,0,0,0,RDR
TBPI,2,RM,1,TRMA17,SULFADIAZINE,SULFADIAZINE,PCKG,0,CPD,KG,KG,KG,1,1,488,69,Y,0,0,0,3612.86416,0,0,0,RDR
TBPI,2,RM,1,TRMA15,SULFADIAZINE SODIUM,SULFADIAZINE NA,PCKG,0,CPD,KG,KG,KG,1,1,650,49,Y,0,0,0,1389.3021,0,0,0,RDR
TBPI,2,RM,1,TRMA22,SODIUM SULFQUINOXALINE,SULFAQUINOXALINE NA,PCKG,0,OTC,KG,KG,KG,1,1,1134.81,6,Y,0,0,0,138.51269,0,0,0,RDR
TBPI,2,RM,1,TRMA20,TRIMETHOPRIM,TRIMETHOPRIM,PCKG,0,CPD-OTC,KG,KG,KG,1,1,670,51,Y,0,0,0,926.03,0,0,0,RDR
TBPI,2,RM,1,TRMA16,SULFAMONOMETHOXINE SODIUM,SULFAMONO. NA,PCKG,0,CPD,KG,KG,KG,1,1,1650,7,Y,0,0,0,125.8754,0,0,0,RDR
LCPI,2,PM,2,LPX018,"CORRUGATED BOX, MESS OUT (6BOT X 2.0L)","C.BOX, MO 6X2L",PCKG,0,CID,PC,PC,PC,1,1,17.5,32,Y,0,0,0,0,0,0,0,DLT
LCPI,2,PM,2,LPX019,"CORRUGATED BOX, BRIGHTWASH (6BOT X 2.0L)","C.BOX, BW 6 X 2 L",PCKG,0,CID,PC,PC,PC,1,1,16.95,11,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPL012,"LABEL, MESS OUT (2.OL, BACK AND FRONT, MULTICOLORED)",LABEL MO 2.0L,PCKG,0,CID,LABEL,LABEL,LABEL,1,1,2.328,31,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPL013,"LABEL, BRIGHTWASH (2.0L, BACK AND FRONT, MULTICOLORED)",LABEL BW 2.0L,PCKG,0,CID,LABEL,LABEL,LABEL,1,1,4.25,12,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPH002,"PAD,THERAHERB 250ML","PAD,THERAHERB 250ML",PCKG,0,PHD,M.CAP,M.CAP,M.CAP,1,1,2.99,2,Y,0,0,0,0,0,0,0,LJG
LCPI,2,PM,2,LPK002,"STICKER, PIN MONEY RED W/LCPI LOGO",STCKR PIN MONEY RED,PCKG,0,NONMOV,STKR,STKR,STKR,1,1,0.4,3,Y,0,0,0,8669,0,0,0,RDR
LCPI,2,PM,2,LPK003,"STICKER, PIN MONEY W/LCPI LOGO BLUE",STKR PIN MONEY BLUE,PCKG,0,CID,STKR,STKR,STKR,1,1,0.3,22,Y,0,0,0,0,0,0,0,RDR
LCPI,2,PM,2,LPA002,PACKAGING TAPE TRANSPARENT ( UNIVERSAL),PACKAGING TAPE-TRANS,PCKG,0,PHD,ROLL,ROLL,ROLL,1,1,17.75,35,Y,0,0,0,1675,0,0,0,YSL
LCPI,2,PM,2,LPL014,"LABEL, POVIDONE IODINE SOLUTION 4.0L FRONT",LABEL PVP-I SOLN4L F,PCKG,0,PHD,LABEL,LABEL,LABEL,1,1,3.4,6,Y,0,0,0,957,0,0,0,DLT
LCPI,2,PM,2,LPX020,"CORRUGATED BOX, POVIDONE IODINE SOLN 4L (4 X 4.0L)","C.BOX, PVP SOL 4L",PCKG,0,PHD,PC,PC,PC,1,1,16.78,10,Y,0,0,0,326,0,0,0,MTG
LCPI,2,PM,2,LPI021,"INDIVIDUAL BOX, MESS OUT SACHET 50ML (10SHTS X 50ML)","IDBX,  MO SHT 50ML",PCKG,0,CID,IDBX,IDBX,IDBX,1,1,4.9,7,Y,0,0,0,0,0,0,0,MTG
Z-LCPI,2,PM,2,LPI020,"INDIVIDUAL BOX, BRIGHTWASH SACHET 50ML (10SHTS X 50ML)",PHD,PCKG,0,PHD,PC,PC,PC,1,1,2.95,2,Y,0,0,0,19997,0,0,0,ARA
LCPI,2,PM,2,LPC019,"CAP, PLASTIC POVIDONE-IODINE SOLUTION 4L","CAP, PVP-I SOLN 4L",PCKG,0,NONMOV,PCS,PCS,PCS,1,1,0,18,Y,0,0,0,2279,0,0,0,YSL
LCPI,2,PM,2,LPH003,"LINER FOR CORRUGATED BOX, MESS OUT/BRIGHTWASH SACHET",LINER FOR CBX MO/BW,PCKG,0,PHD,LINER,LINER,LINER,1,1,0,6,Y,0,0,0,0,0,0,0,MBM
LCPI,2,PM,2,LPH004,"PAD FOR CORRUGATED BOX, MESS OUT/BRIGHTWASH SACHET",PAD FOR CBX MO/BW,PCKG,0,CID,PAD,PAD,PAD,1,1,12,7,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,TRMA04,AMMONIUM CHLORIDE,AMMONIUM CHLORIDE,PCKG,0,NOMOVIN,KG,KG,KG,1,1,45,26,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,TRMA09,LEVAMIZOLE HYDROCHLORIDE,LEVAMIZOLE HCL,PCKG,0,OTC,KG,KG,KG,1,1,1100,12,Y,0,0,0,0,0,0,0,RDR
TBPI,2,RM,1,TRMA10,NORFLOXACIN HCL,NORFLOXACIN HCL,PCKG,0,CPD,KG,KG,KG,1,1,1140,68,Y,0,0,0,1813.26602,0,0,0,RDR
TBPI,2,RM,1,TRMA11,OXYTETRACYCLINE HYDROCHLORIDE,OXYTET. HCL,PCKG,0,CPD,KG,KG,KG,1,1,505,48,Y,0,0,0,1199.43965,0,0,0,RDR
LDI,1,RM,1,TRMA12,PENICILLIN V POTASSIUM,PEN V K,PCKG,0,NOMOVIN,KG,KG,KG,1,1,1569.97,17,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,TRMA13,PIPERAZINE CITRATE,PIPERAZINE CITRATE,PCKG,0,NOMOVIN,KG,KG,KG,1,1,155,6,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,TRMA18,SULFAMETHAZINE,SULFAMETHAZINE,PCKG,0,NOMOVIN,KG,KG,KG,1,1,305,30,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,DRMA01,BIOTIC CONCENTRATE,BIOTIC CONCENTRATE,PCKG,0,OTC,KG,KG,KG,1,1,3250,10,Y,0,0,0,0,0,0,0,JAM
LDI,1,RM,1,DRMA02,CHLORTETRACYCLINE HYDROCHLORID,CTC HCL,PCKG,0,NOMOVIN,KG,KG,KG,1,1,1125,12,Y,0,0,0,0,0,0,0,RDR
LDI,1,RM,1,DRMA03,ERYTHROMYCIN THIOCYANATE,ERYTHROMYCIN THIO.,PCKG,0,NOMOVIN,KG,KG,KG,1,1,3939.05,25,Y,0,0,0,0,0,0,0,MTG
LDI,1,RM,1,DRMA04,VITAMIN K3 96% MSB  (MENADIONE 50%),VITAMIN K3 96% MSB,PCKG,0,OTC,KG,KG,KG,1,1,850,23,Y,0,0,0,13.52042,0,0,0,PPV
LDI,1,RM,1,DRMA05,PYRIMETHAMINE HYDROCHLORIDE,PYRIMET. HCL,PCKG,0,CPD-OTC,G,KG,G,1,1,3.7,18,Y,0,0,0,11736,0,0,0,RDR
LDI,1,RM,1,DRMA06,SULFADIAZINE SODIUM,SULFADIAZINE SODIUM,PCKG,0,OTC,KG,KG,KG,1,1,680,131,Y,0,0,0,49.131,0,0,0,PPV
LDI,1,RM,1,DRMA07,SODIUM SULFAMONOMETHOXINE,SODIUM SULFAMONO.,PCKG,0,OTC,KG,KG,KG,1,1,2585,26,Y,0,0,0,12.1905,0,0,0,DLT
LDI,1,RM,1,DRMA08,THYROPROTEIN,THYROPROTEIN,PCKG,0,SWINE,KG,KG,KG,1,1,1238.9,16,Y,0,0,0,5.17,0,0,0,YSL
LDI,1,RM,1,DRMA09,TRIMETHOPRIM,TRIMETHOPRIM,PCKG,0,OTC,KG,KG,KG,1,1,880,70,Y,0,0,0,12.92,0,0,0,PPV
LDI,1,RM,1,DRMA10,SULFADIAZINE,SULFADIAZINE,PCKG,0,OTC,KG,KG,KG,1,1,430,46,Y,0,0,0,0,0,0,0,JAM
LDI,1,RM,1,DRMA11,PIPERAZINE CITRATE,PIPERAZINE CITRATE,PCKG,0,SWINE,KG,KG,KG,1,1,155,17,Y,0,0,0,0,0,0,0,YSL
LDI,1,RM,1,DRMA12,LEVAMIZOLE HYDROCHLORIDE,LEVAMIZOLE HCL,PCKG,0,OTC,KG,KG,KG,1,1,1150,26,Y,0,0,0,59.03222,0,0,0,DLT
LDI,1,RM,1,DRMA13,SODIUM SULFAQUINOXALINE,SODIUM SULFAQUINOX.,PCKG,0,OTC,KG,KG,KG,1,1,2258,33,Y,0,0,0,21.7,0,0,0,DLT
LCPI,2,RM,1,LRMC06,CALCIUM CARBONATE,CC-16,PCKG,0,PHD,KG,KG,KG,1,1,1.8,290,Y,0,0,0,7622.88008,0,0,0,YSL
LDI,1,PM,2,TPF001,"FOIL SEAL, LEVAMIZOLE/PIPERAZINE CIT. (2KG JAR W/ LOGO)","FOILSEAL, LEVAMIZOLE",PCKG,0,CPD,PC,PC,PC,1,1,3,8,Y,0,0,0,0,0,0,0,RDR
LDI,1,PM,2,TPT003,"PLASTIC, FEED GRADE (500 G, BLACK, UNIVERSAL)",PLASTIC FEED 500 G,PCKG,0,CPD,PLSTC,PLSTC,PLSTC,1,1,0.52,13,Y,0,0,0,0,0,0,0,RDR
Z-LCPI,2,PM,2,TPX001,"CORRUGATED BOX, HATCHING EGG SPRAY (12 X 1L, W/O PRINT)","C.BOX, HATCH 12 X 1L",PCKG,0,CPD,PC,PC,PC,1,1,4,8,Y,0,0,0,0,0,0,0,RGD
LDI,1,PM,2,DPA002,"PACKAGING TAPE, TRANSPARENT (UNIVERSAL)",PAC TAPE TRANS UNI,PCKG,0,OTC,ROLL,ROLL,ROLL,1,1,11.75,25,Y,0,0,0,579,0,0,0,YSL
